,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2269,Mahindra Scorpio S9 BSIV,2019.0,1350000,35000.0,Diesel,Individual,Manual,First Owner
2270,Honda BR-V i-DTEC VX MT,2018.0,1040000,42000.0,Diesel,Individual,Manual,First Owner
2271,Volkswagen Ameo 1.5 TDI Highline,2017.0,720000,70000.0,Diesel,Individual,Manual,First Owner
2272,Maruti Wagon R LXI BS IV,2011.0,225000,65000.0,Diesel,Dealer,Manual,First Owner
2273,Ford Figo Diesel Titanium,2012.0,300000,63700.0,Diesel,Individual,Manual,First Owner
2274,Honda Amaze VX i-DTEC,2018.0,700000,74800.0,Diesel,Individual,Manual,First Owner
2275,Renault Duster 85PS Diesel RxE,2016.0,500000,40000.0,Diesel,Individual,Manual,First Owner
2276,Maruti Swift Dzire VDI,2018.0,720000,60000.0,Diesel,Individual,Manual,First Owner
2277,Hyundai i20 1.4 Sportz,2017.0,740000,60000.0,Diesel,Individual,Manual,First Owner
2278,Maruti Baleno Alpha 1.3,2017.0,800000,90000.0,Diesel,Individual,Manual,First Owner
2279,Hyundai Verna CRDi 1.6 SX Option,2019.0,1100000,100000.0,Diesel,Individual,Manual,First Owner
2280,Tata Spacio SA 6 Seater,2009.0,210000,75000.0,Diesel,Individual,Manual,First Owner
2281,Hyundai Xcent 1.2 Kappa S,2015.0,375000,55000.0,Petrol,Individual,Manual,First Owner
2282,Mahindra Xylo D2,2010.0,300000,70000.0,Diesel,Individual,Manual,First Owner
2283,Hyundai Verna 1.4 CRDi,2014.0,550000,50000.0,Diesel,Individual,Manual,First Owner
2284,Maruti Ciaz ZDi Plus SHVS,2016.0,750000,50000.0,Diesel,Individual,Manual,First Owner
2285,Maruti Omni E MPI STD BS IV,2014.0,250000,60516.0,Petrol,Individual,Manual,First Owner
2286,Mercedes-Benz E-Class 280 CDI,2007.0,900000,76731.0,Diesel,Dealer,Automatic,First Owner
2287,Maruti Swift ZDI,2016.0,685000,64000.0,Diesel,Dealer,Manual,First Owner
2288,Maruti Swift VDI BSIV,2014.0,540000,65000.0,Diesel,Dealer,Manual,First Owner
2289,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,610000,77000.0,Diesel,Dealer,Manual,First Owner
2290,Hyundai EON Era,2011.0,254999,24000.0,Petrol,Dealer,Manual,First Owner
2291,Nissan Micra Active XV,2014.0,280000,63840.0,Petrol,Dealer,Manual,First Owner
2292,Tata Tiago 1.2 Revotron XT,2017.0,370000,25000.0,Petrol,Individual,Manual,First Owner
2293,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017.0,710000,40000.0,Diesel,Individual,Manual,First Owner
2294,Hyundai Creta 1.6 SX Option,2018.0,1200000,15000.0,Petrol,Individual,Manual,First Owner
2295,Maruti Zen Estilo LXI BS IV,2011.0,229999,70000.0,Petrol,Individual,Manual,First Owner
2296,Renault KWID RXT,2018.0,310000,15000.0,Petrol,Individual,Manual,First Owner
2297,Maruti Wagon R VXI BS IV,2015.0,320000,40000.0,Petrol,Individual,Manual,First Owner
2298,Maruti 800 AC,2006.0,100000,54000.0,Petrol,Individual,Manual,First Owner
2299,Hyundai Verna CRDi,2009.0,160000,90000.0,Diesel,Individual,Manual,First Owner
2300,Maruti 800 AC BSIII,2007.0,60000,52000.0,Petrol,Individual,Manual,First Owner
2301,Renault Duster 110PS Diesel RxZ AWD,2017.0,700000,60000.0,Diesel,Individual,Manual,First Owner
2302,Maruti Alto K10 VXI,2017.0,300000,31489.0,Petrol,Individual,Manual,First Owner
2303,Hyundai i20 1.4 Asta Option,2018.0,830000,40000.0,Diesel,Individual,Manual,First Owner
2310,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,229999,300000.0,Diesel,Individual,Manual,First Owner
2311,Hyundai Verna Transform VTVT,2010.0,229999,70000.0,Petrol,Individual,Manual,First Owner
2312,Hyundai i20 Magna Optional 1.4 CRDi,2013.0,400000,100000.0,Diesel,Individual,Manual,First Owner
2313,Ford Figo Diesel Celebration Edition,2013.0,300000,50000.0,Diesel,Individual,Manual,First Owner
2314,Tata Indica Vista Quadrajet LS,2012.0,300000,110000.0,Diesel,Individual,Manual,First Owner
2315,Maruti Baleno Zeta Automatic,2018.0,700000,26000.0,Petrol,Individual,Automatic,First Owner
2316,Maruti Vitara Brezza ZDi Plus,2016.0,975000,65000.0,Diesel,Individual,Manual,First Owner
2317,Chevrolet Captiva LT,2009.0,500000,130000.0,Diesel,Individual,Manual,First Owner
2318,Maruti Alto K10 2010-2014 VXI,2014.0,240000,50000.0,Petrol,Individual,Manual,First Owner
2319,Renault KWID 1.0 RXT Optional,2017.0,280000,36000.0,Petrol,Individual,Manual,First Owner
2320,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010.0,85000,87000.0,Diesel,Individual,Manual,First Owner
2321,Tata Indica Vista Terra 1.4 TDI,2011.0,90000,80000.0,Diesel,Individual,Manual,First Owner
2322,Chevrolet Enjoy TCDi LT 8 Seater,2015.0,500000,50000.0,Diesel,Individual,Manual,First Owner
2323,Maruti 800 Std,2013.0,200000,60000.0,Petrol,Individual,Manual,First Owner
2324,Renault KWID RXT,2015.0,250000,50000.0,Petrol,Individual,Manual,First Owner
2325,Toyota Etios VXD,2015.0,610000,55000.0,Diesel,Individual,Manual,First Owner
2326,Mahindra Quanto C8,2012.0,290000,80000.0,Diesel,Individual,Manual,First Owner
2327,Mahindra Xylo E9,2012.0,300000,295000.0,Diesel,Individual,Manual,First Owner
2328,Hyundai EON Era Plus,2015.0,225000,80000.0,Petrol,Individual,Manual,First Owner
2333,Tata Tiago 1.2 Revotron XZ,2018.0,360000,4000.0,Petrol,Individual,Manual,First Owner
2336,Nissan Sunny XL,2016.0,600000,19495.0,Petrol,Dealer,Manual,First Owner
2337,Renault Duster 85PS Diesel RxL Plus,2013.0,570000,62668.0,Diesel,Dealer,Manual,First Owner
2338,Mahindra XUV500 W6 2WD,2013.0,850000,85710.0,Diesel,Dealer,Manual,First Owner
2339,Toyota Fortuner 3.0 Diesel,2012.0,1680000,129627.0,Diesel,Dealer,Manual,First Owner
2340,Chevrolet Spark 1.0 LT,2010.0,180000,15000.0,Petrol,Individual,Manual,First Owner
2341,Tata Tiago 1.2 Revotron XE,2017.0,300000,50000.0,Petrol,Individual,Manual,First Owner
2342,Maruti Alto K10 VXI,2014.0,231999,20000.0,Petrol,Individual,Manual,First Owner
2343,Hyundai Grand i10 Asta Option,2017.0,495000,5000.0,Petrol,Individual,Manual,First Owner
2344,Maruti Ciaz VXi,2014.0,700000,15000.0,Petrol,Individual,Manual,First Owner
2345,Renault Duster 85PS Diesel RxL Optional,2013.0,421000,45000.0,Diesel,Individual,Manual,First Owner
2346,Ford EcoSport 1.5 Diesel Trend BSIV,2018.0,841000,1000.0,Diesel,Individual,Manual,First Owner
2347,Hyundai i10 Magna 1.1L,2014.0,295000,38500.0,Petrol,Individual,Manual,First Owner
2348,Hyundai i10 Sportz,2011.0,220000,25000.0,Petrol,Individual,Manual,First Owner
2349,Ford Classic 1.4 Duratorq LXI,2013.0,250000,35000.0,Diesel,Individual,Manual,First Owner
2350,Hyundai Verna 1.6 VTVT,2012.0,300000,40000.0,Petrol,Individual,Manual,First Owner
2351,Hyundai EON Magna Plus,2012.0,245000,14987.0,Petrol,Dealer,Manual,First Owner
2352,Ford EcoSport 1.5 TDCi Titanium BSIV,2016.0,650000,25061.0,Diesel,Dealer,Manual,First Owner
2353,Ford Ecosport 1.5 Diesel Titanium,2017.0,760000,42494.0,Diesel,Dealer,Manual,First Owner
2354,Honda Amaze S i-Dtech,2014.0,395000,44875.0,Diesel,Dealer,Manual,First Owner
2355,Honda Jazz 1.5 S i DTEC,2016.0,495000,65000.0,Diesel,Dealer,Manual,First Owner
2356,Honda Jazz 1.5 VX i DTEC,2016.0,525000,35000.0,Diesel,Dealer,Manual,First Owner
2357,Toyota Innova 2.5 GX 8 STR BSIV,2009.0,420000,347089.0,Diesel,Dealer,Manual,First Owner
2358,Tata New Safari DICOR 2.2 VX 4x2,2010.0,210000,34500.0,Diesel,Individual,Manual,First Owner
2359,Hyundai i20 Active 1.2 S,2018.0,650000,30000.0,Petrol,Individual,Manual,First Owner
2360,BMW 3 Series 320d Luxury Line,2018.0,2300000,39000.0,Diesel,Individual,Automatic,First Owner
2361,Ford Freestyle Titanium Plus Diesel BSIV,2019.0,525000,16000.0,Diesel,Individual,Manual,First Owner
2362,Maruti Ertiga SHVS VDI,2016.0,650000,60000.0,Diesel,Individual,Manual,First Owner
2363,Mahindra TUV 300 T6 Plus,2015.0,540000,110000.0,Diesel,Individual,Manual,First Owner
2364,Maruti Alto 800 LXI,2014.0,180000,61000.0,Petrol,Individual,Manual,First Owner
2365,Mahindra Bolero Power Plus ZLX,2017.0,750000,60000.0,Diesel,Individual,Manual,First Owner
2366,Maruti Ertiga SHVS ZDI Plus,2018.0,980000,50000.0,Diesel,Individual,Manual,First Owner
2367,Fiat Grande Punto EVO 90HP 1.3 Sport,2014.0,250000,90000.0,Diesel,Individual,Manual,First Owner
2368,Hyundai Grand i10 1.2 Kappa Sportz AT,2018.0,550000,35000.0,Petrol,Individual,Automatic,First Owner
2369,Maruti Alto K10 LXI,2017.0,320000,50000.0,Petrol,Individual,Manual,First Owner
2370,Hyundai EON D Lite,2016.0,275000,25000.0,Petrol,Individual,Manual,First Owner
2371,Mahindra XUV500 W8 2WD,2013.0,550000,222252.0,Diesel,Individual,Manual,First Owner
2372,Fiat Grande Punto Emotion 90Hp,2013.0,250000,80000.0,Diesel,Individual,Manual,First Owner
2373,Hyundai Verna 1.6 SX,2012.0,520000,35000.0,Diesel,Individual,Manual,First Owner
2374,Honda City i DTEC VX,2014.0,600000,100000.0,Diesel,Individual,Manual,First Owner
2375,Maruti Swift Dzire VDI,2015.0,470000,89000.0,Diesel,Individual,Manual,First Owner
2376,Maruti Swift ZDi,2013.0,365000,120000.0,Diesel,Individual,Manual,First Owner
2377,Maruti Wagon R VXI BS IV,2017.0,430000,17000.0,Petrol,Individual,Manual,First Owner
2378,Ford Figo Diesel ZXI,2014.0,240000,90000.0,Diesel,Individual,Manual,First Owner
2379,Mahindra Scorpio S10 7 Seater,2014.0,800000,90000.0,Diesel,Individual,Manual,First Owner
2380,Hyundai EON LPG Magna Plus,2015.0,240000,110000.0,LPG,Individual,Manual,First Owner
2381,Mahindra Scorpio LX,2014.0,800000,15000.0,Diesel,Individual,Manual,First Owner
2383,Ford Fiesta Classic 1.6 Duratec CLXI,2012.0,350000,38000.0,Petrol,Individual,Manual,First Owner
2384,Tata Sumo Gold EX BSIII,2015.0,399000,60000.0,Diesel,Individual,Manual,First Owner
2385,Mahindra Bolero DI,2011.0,300000,110000.0,Diesel,Individual,Manual,First Owner
2386,Maruti A-Star AT VXI,2012.0,150000,70000.0,Petrol,Individual,Automatic,First Owner
2387,Tata Hexa XM,2018.0,1280000,17000.0,Diesel,Individual,Manual,First Owner
2388,Nissan Terrano XL Plus ICC WT20 SE,2016.0,1000000,60000.0,Diesel,Individual,Manual,First Owner
2389,Maruti Swift Dzire ZXI,2013.0,500000,50000.0,Petrol,Individual,Manual,First Owner
2392,Maruti Alto K10 VXI,2015.0,155000,60000.0,Petrol,Individual,Manual,First Owner
2393,Maruti Swift VXI,2019.0,600000,5000.0,Petrol,Individual,Manual,First Owner
2394,Renault KWID RXE,2016.0,300000,20000.0,Petrol,Individual,Manual,First Owner
2395,Hyundai Creta 1.6 E Plus,2018.0,850000,12500.0,Petrol,Individual,Manual,First Owner
2396,Maruti Eeco CNG 5 Seater AC BSIV,2019.0,470000,4000.0,CNG,Individual,Manual,First Owner
2397,Ford Figo 1.2P Titanium MT,2019.0,600000,25000.0,Petrol,Individual,Manual,First Owner
2398,Maruti Wagon R LXI DUO BSIII,2007.0,70000,162000.0,LPG,Individual,Manual,First Owner
2399,Hyundai Santa Fe 4X4,2011.0,800000,220000.0,Diesel,Individual,Manual,First Owner
2400,Toyota Corolla Altis Diesel D4DG,2010.0,250000,120000.0,Diesel,Individual,Manual,First Owner
2401,Jeep Compass 2.0 Longitude Option BSIV,2017.0,1490000,22038.0,Diesel,Individual,Manual,First Owner
2402,Nissan Terrano XL 110 PS,2013.0,600000,80000.0,Diesel,Individual,Manual,First Owner
2403,Maruti Alto LX,2010.0,120000,90000.0,Petrol,Individual,Manual,First Owner
2404,Maruti Swift Dzire ZDI,2015.0,302000,60000.0,Diesel,Individual,Manual,First Owner
2406,Mahindra XUV500 W7 BSIV,2019.0,1400000,10000.0,Diesel,Individual,Manual,First Owner
2407,Hyundai i20 1.2 Asta Option,2017.0,620000,65000.0,Petrol,Individual,Manual,First Owner
2408,Toyota Innova 2.5 GX 8 STR BSIV,2012.0,449000,90000.0,Diesel,Individual,Manual,First Owner
2409,Maruti Alto LXi,2007.0,100000,70000.0,Petrol,Individual,Manual,First Owner
2410,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018.0,600000,2500.0,Petrol,Individual,Manual,First Owner
2412,Chevrolet Beat Diesel LT,2012.0,250000,40000.0,Diesel,Individual,Manual,First Owner
2413,Maruti Baleno RS 1.0 Petrol,2018.0,550000,63000.0,Petrol,Individual,Manual,First Owner
2414,Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000,60000.0,Diesel,Dealer,Automatic,First Owner
2415,Nissan Terrano XL Plus 85 PS,2015.0,530000,60000.0,Diesel,Dealer,Manual,First Owner
2418,Skoda Rapid 1.5 TDI Ambition,2014.0,360000,70000.0,Diesel,Individual,Manual,First Owner
2419,Skoda Superb LK 1.8 TSI AT,2012.0,650000,60000.0,Petrol,Dealer,Automatic,First Owner
2420,Volkswagen Jetta 1.9 TDI Comfortline DSG,2009.0,260000,134000.0,Diesel,Individual,Automatic,First Owner
2421,Maruti Ciaz 1.4 AT Zeta,2019.0,869999,15000.0,Petrol,Dealer,Automatic,First Owner
2422,Hyundai Grand i10 1.2 CRDi Magna,2016.0,425000,42500.0,Diesel,Dealer,Manual,First Owner
2423,Chevrolet Cruze LTZ AT,2012.0,490000,42000.0,Diesel,Dealer,Automatic,First Owner
2424,Fiat Linea 1.3 Emotion,2014.0,221000,131365.0,Diesel,Individual,Manual,First Owner
2425,Volkswagen Vento 1.5 TDI Highline AT,2016.0,724000,48980.0,Diesel,Dealer,Automatic,First Owner
2426,Honda Amaze VX AT i-Vtech,2014.0,440000,46000.0,Petrol,Dealer,Automatic,First Owner
2427,Maruti Baleno Delta Diesel,2015.0,511000,60000.0,Diesel,Dealer,Manual,First Owner
2428,Maruti S-Cross Alpha DDiS 200 SH,2016.0,790000,22000.0,Diesel,Dealer,Manual,First Owner
2429,Hyundai i20 1.2 Asta Option,2017.0,640000,60000.0,Petrol,Individual,Manual,First Owner
2430,Chevrolet Beat Diesel LT,2012.0,120000,125000.0,Diesel,Individual,Manual,First Owner
2431,Mahindra TUV 300 T4 Plus,2017.0,650000,60000.0,Diesel,Individual,Manual,First Owner
2432,Mahindra Bolero Power Plus Plus AC BSIV PS,2017.0,600000,60000.0,Diesel,Individual,Manual,First Owner
2433,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000,30000.0,Diesel,Individual,Manual,First Owner
2434,Mahindra Bolero Power Plus ZLX,2018.0,795000,35000.0,Diesel,Individual,Manual,First Owner
2435,Renault Lodgy 85PS RxL,2015.0,495000,60000.0,Diesel,Individual,Manual,First Owner
2438,Tata Hexa XTA,2018.0,1350000,34000.0,Diesel,Individual,Automatic,First Owner
2439,Mahindra Xylo D4,2014.0,350000,145000.0,Diesel,Individual,Manual,First Owner
2440,Datsun RediGO AMT 1.0 S,2018.0,300000,60000.0,Petrol,Individual,Automatic,First Owner
2442,Nissan Sunny XL D,2018.0,500000,70000.0,Diesel,Individual,Manual,First Owner
2443,Audi Q3 35 TDI Quattro Technology,2017.0,2575000,36000.0,Diesel,Dealer,Automatic,First Owner
2444,Honda Brio VX,2014.0,345000,58000.0,Petrol,Dealer,Manual,First Owner
2445,Tata Indigo CR4,2013.0,220000,100000.0,Diesel,Individual,Manual,First Owner
2447,Honda Jazz Select Edition,2017.0,585000,14000.0,Petrol,Dealer,Manual,First Owner
2449,Maruti Swift Dzire AMT VXI,2018.0,625000,13800.0,Petrol,Individual,Automatic,First Owner
2450,Hyundai Creta 1.6 SX Automatic,2017.0,1035000,23000.0,Petrol,Dealer,Automatic,First Owner
2452,Mahindra Xylo D4,2017.0,600000,99700.0,Diesel,Individual,Manual,First Owner
2453,Toyota Fortuner 2.8 4WD AT BSIV,2019.0,3100000,5000.0,Diesel,Individual,Automatic,First Owner
2454,Honda City i-DTEC SV,2014.0,650000,49654.0,Diesel,Dealer,Manual,First Owner
2455,Hyundai Grand i10 Asta,2016.0,550000,45457.0,Petrol,Dealer,Manual,First Owner
2456,Hyundai Creta 1.6 CRDi SX,2017.0,1260000,39221.0,Diesel,Dealer,Manual,First Owner
2457,Hyundai i20 Sportz 1.2,2016.0,660000,48220.0,Petrol,Dealer,Manual,First Owner
2458,Hyundai i20 Sportz 1.2,2017.0,700000,11114.0,Petrol,Dealer,Manual,First Owner
2459,Hyundai Getz 1.5 CRDi GVS,2008.0,235000,60000.0,Diesel,Dealer,Manual,First Owner
2460,Volkswagen Vento 1.5 TDI Highline,2013.0,475000,80000.0,Diesel,Dealer,Manual,First Owner
2461,Mercedes-Benz E-Class 280 CDI Elegance,2008.0,795000,98600.0,Diesel,Dealer,Automatic,First Owner
2462,Audi RS7 2015-2019 Sportback Performance,2016.0,8900000,13000.0,Petrol,Dealer,Automatic,First Owner
2463,Audi Q5 3.0 TDI Quattro Technology,2015.0,3200000,30000.0,Diesel,Dealer,Automatic,First Owner
2464,MG Hector Smart AT,2019.0,1860000,18000.0,Petrol,Dealer,Automatic,First Owner
2465,Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2010.0,4200000,100000.0,Diesel,Dealer,Automatic,First Owner
2466,Mahindra Xylo D4,2017.0,585000,85441.0,Diesel,Dealer,Manual,First Owner
2467,Mahindra Verito 1.5 D4 BSIV,2015.0,380000,64541.0,Diesel,Dealer,Manual,First Owner
2468,Maruti Swift Dzire VDI,2019.0,650000,35000.0,Diesel,Individual,Manual,First Owner
2469,Maruti Swift ZXI Plus,2018.0,600000,30000.0,Petrol,Individual,Manual,First Owner
2470,Nissan Micra Active XV,2017.0,434999,16267.0,Petrol,Dealer,Manual,First Owner
2471,Volkswagen Vento 1.5 TDI Highline,2013.0,525000,71500.0,Diesel,Dealer,Manual,First Owner
2472,BMW 5 Series 520d Luxury Line,2019.0,4800000,60000.0,Diesel,Dealer,Automatic,First Owner
2473,Chevrolet Aveo U-VA 1.2 LS,2008.0,160000,80000.0,Petrol,Individual,Manual,First Owner
2476,Hyundai Creta 1.6 VTVT S,2017.0,900000,14700.0,Petrol,Individual,Manual,First Owner
2477,Maruti Wagon R LXI BS IV,2017.0,400000,50000.0,Petrol,Individual,Manual,First Owner
2478,Volkswagen Polo GT 1.0 TSI,2019.0,950000,24000.0,Petrol,Individual,Automatic,First Owner
2480,Tata Bolt Revotron XM,2015.0,375000,30000.0,Petrol,Individual,Manual,First Owner
2481,Datsun GO Plus T Option,2017.0,350000,80000.0,Petrol,Individual,Manual,First Owner
2482,Hyundai Santro LS zipPlus,2003.0,100000,60000.0,Petrol,Individual,Manual,First Owner
2483,Mahindra XUV500 AT W6 2WD,2017.0,1300000,40000.0,Diesel,Individual,Automatic,First Owner
2487,Hyundai EON Era Plus Sports Edition,2014.0,280000,55000.0,Petrol,Individual,Manual,First Owner
2488,Hyundai EON Magna Plus,2018.0,360000,6000.0,Petrol,Individual,Manual,First Owner
2489,Skoda Rapid 1.6 MPI AT Ambition BSIV,2017.0,900000,15000.0,Petrol,Individual,Automatic,First Owner
2490,Renault Scala Diesel RxL,2013.0,550000,38500.0,Diesel,Individual,Manual,First Owner
2491,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018.0,775000,35000.0,Petrol,Individual,Manual,First Owner
2492,Toyota Innova 2.5 VX 8 STR,2012.0,800000,108731.0,Diesel,Individual,Manual,First Owner
2493,Tata Sumo Gold EX BSIII,2016.0,500000,60000.0,Diesel,Individual,Manual,First Owner
2494,Hyundai EON Magna Plus,2014.0,320000,80000.0,Petrol,Individual,Manual,First Owner
2495,Nissan Micra Diesel XV,2013.0,300000,90000.0,Diesel,Individual,Manual,First Owner
2497,Ford Figo Aspire 1.5 TDCi Titanium,2020.0,530000,45000.0,Diesel,Dealer,Manual,First Owner
2498,Honda City i-DTEC ZX,2017.0,1025000,38000.0,Diesel,Dealer,Manual,First Owner
2499,Honda BR-V i-DTEC VX MT,2017.0,950000,24000.0,Diesel,Dealer,Manual,First Owner
2500,Honda WR-V i-VTEC VX,2017.0,725000,29976.0,Petrol,Dealer,Manual,First Owner
2501,Honda City i VTEC VX,2017.0,919999,41000.0,Petrol,Dealer,Manual,First Owner
2502,Honda Jazz 1.5 VX i DTEC,2017.0,725000,36000.0,Diesel,Dealer,Manual,First Owner
2503,Honda BR-V i-VTEC VX MT,2017.0,840000,30646.0,Petrol,Dealer,Manual,First Owner
2504,Maruti Wagon R VXI BS IV,2015.0,365000,23600.0,Petrol,Dealer,Manual,First Owner
2505,Honda City i DTEC SV,2014.0,665000,71318.0,Diesel,Dealer,Manual,First Owner
2506,Maruti 800 Std,2003.0,50000,78098.0,Petrol,Individual,Manual,First Owner
2507,Hyundai EON Era Plus,2014.0,225000,30000.0,Diesel,Individual,Manual,First Owner
2508,Hyundai Santro Xing GL,2008.0,145000,67000.0,Petrol,Individual,Manual,First Owner
2509,Ford Figo Aspire Facelift,2018.0,624000,60000.0,Diesel,Dealer,Manual,First Owner
2511,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017.0,750000,18054.0,Petrol,Dealer,Manual,First Owner
2512,Honda City i DTEC VX,2015.0,785000,40000.0,Diesel,Individual,Manual,First Owner
2513,Hyundai i10 Sportz,2011.0,225000,30000.0,Petrol,Individual,Manual,First Owner
2514,Hyundai Xcent 1.1 CRDi Base,2017.0,300000,80000.0,Diesel,Individual,Manual,First Owner
2515,Hyundai i20 Asta 1.4 CRDi,2016.0,680000,20000.0,Diesel,Individual,Manual,First Owner
2516,Mahindra TUV 300 T8,2016.0,700000,40000.0,Diesel,Individual,Manual,First Owner
2517,Tata Indigo CS eLS BS IV,2011.0,180000,120000.0,Diesel,Individual,Manual,First Owner
2518,Mahindra Xylo H8 ABS with Airbags,2018.0,1100000,70000.0,Diesel,Individual,Manual,First Owner
2519,Maruti Swift ZDi,2014.0,550000,38406.0,Diesel,Dealer,Manual,First Owner
2520,Hyundai Santro Xing GLS,2014.0,320000,54350.0,Petrol,Dealer,Manual,First Owner
2521,Maruti Wagon R VXI BS IV,2015.0,390000,32260.0,Petrol,Dealer,Manual,First Owner
2522,Renault Duster 85PS Diesel RxE,2014.0,550000,58231.0,Diesel,Dealer,Manual,First Owner
2523,Maruti Swift VXI,2012.0,370000,59858.0,Petrol,Dealer,Manual,First Owner
2524,Maruti Alto LXi BSIII,2010.0,190000,73350.0,Petrol,Dealer,Manual,First Owner
2525,Renault Duster 110PS Diesel RxZ,2013.0,509999,60000.0,Diesel,Dealer,Manual,First Owner
2526,Honda City S,2013.0,450000,96987.0,Petrol,Dealer,Manual,First Owner
2527,Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016.0,5500000,77350.0,Diesel,Dealer,Automatic,First Owner
2528,Maruti Swift Dzire VDI,2015.0,550000,61187.0,Diesel,Dealer,Manual,First Owner
2529,Mahindra Xylo E6,2009.0,400000,68350.0,Diesel,Dealer,Manual,First Owner
2530,Ford EcoSport 1.5 TDCi Titanium BSIV,2015.0,585000,81150.0,Diesel,Dealer,Manual,First Owner
2531,Hyundai Grand i10 1.2 Kappa Asta,2019.0,500000,60000.0,Petrol,Individual,Manual,First Owner
2532,Maruti Ciaz ZXi,2015.0,800000,30000.0,Petrol,Individual,Manual,First Owner
2533,Ford Figo Diesel Titanium,2012.0,175000,180000.0,Diesel,Individual,Manual,First Owner
2534,Tata Manza Aqua Quadrajet BS IV,2010.0,165000,60000.0,Diesel,Individual,Manual,First Owner
2535,Mahindra Verito 1.5 D2 BSIII,2011.0,150000,280000.0,Diesel,Individual,Manual,First Owner
2536,Fiat Punto EVO 1.3 Dynamic,2016.0,500000,35000.0,Diesel,Individual,Manual,First Owner
